Profile Name,Country Iso Code,Device,Is Kids,Query Typed,Displayed Name,Action,Section,Utc Timestamp
Lourenço,NL,Smart TV,0,mumm,Shrek,select,suggestion_results,2021-12-20 19:32:41
Lourenço,NL,Smart TV,0,mumm,The Mummy,select,suggestion_results,2021-12-20 19:31:47
Lourenço,NL,Smart TV,0,fame,Fame,select,suggestion_results,2021-12-10 17:57:48
Lourenço,NL,Smart TV,0,amo,,play,title_results,2021-11-06 11:43:33
Lourenço,NL,Smart TV,0,amo,,select,title_results,2021-11-06 11:43:26
Lourenço,NL,Smart TV,0,chapol,,select,suggestion_results,2021-11-06 11:41:17
Lourenço,NL,Smart TV,0,chapol,,select,suggestion_results,2021-11-06 11:41:07
Lourenço,NL,Smart TV,0,bridget,Eat Pray Love,play,suggestion_results,2021-10-08 15:57:01
Lourenço,NL,Smart TV,0,bridget,Eat Pray Love,play,suggestion_results,2021-10-07 19:50:15
Lourenço,NL,Smart TV,0,bridget,Eat Pray Love,select,suggestion_results,2021-10-07 19:50:12
Lourenço,NL,Smart TV,0,bridget,Bridget,select,suggestion_results,2021-10-07 19:50:02
Lourenço,NL,Smart TV,0,top,Top Gun,add,title_results,2021-08-02 20:41:35
Lourenço,NL,Smart TV,0,top,Top Gun,play,title_results,2021-08-02 20:41:31
Lourenço,NL,Smart TV,0,top,Top Gun,select,title_results,2021-08-02 20:41:28
Lourenço,NL,Smart TV,0,harr,Harry Potter and the Sorcerer's Stone,select,suggestion_results,2021-07-29 14:22:06
Lourenço,NL,Smart TV,0,lo,The Lord of the Rings: The Fellowship of the Ring,play,title_results,2021-07-18 20:08:08
Lourenço,NL,Smart TV,0,lo,The Lord of the Rings: The Fellowship of the Ring,select,title_results,2021-07-18 20:08:05
Lourenço,NL,Smart TV,0,allee,Alleen Maar Nette Mensen,select,suggestion_results,2021-07-16 16:08:52
Lourenço,NL,Smart TV,0,poke,,select,suggestion_results,2021-06-28 17:36:28
Lourenço,NL,Smart TV,0,bo,,play,title_results,2021-06-21 15:49:24
Lourenço,NL,Smart TV,0,bo,,select,title_results,2021-06-21 15:49:21
Lourenço,NL,Smart TV,0,mean girl,Mean Girls,play,,2021-05-01 19:32:01
Lourenço,NL,Smart TV,0,mean girl,Mean Girls,select,,2021-05-01 19:31:52
Lourenço,NL,Smart TV,0,briget,Bridget Jones: The Edge of Reason,select,,2021-05-01 19:30:03
Lourenço,NL,Smart TV,0,briget,Bridget Jones: The Edge of Reason,select,,2021-05-01 19:29:47
Lourenço,NL,Smart TV,0,br,Bridget Jones's Diary,play,,2021-05-01 19:29:11
Lourenço,NL,Smart TV,0,br,Bridget Jones's Diary,select,,2021-05-01 19:29:04
Lourenço,NL,Smart TV,0,y,Annihilation,play,,2021-05-01 19:23:42
Lourenço,NL,Smart TV,0,y,Annihilation,select,,2021-05-01 19:23:39
Lourenço,NL,Smart TV,0,y,YES DAY,play,,2021-05-01 17:58:37
Lourenço,NL,Smart TV,0,y,YES DAY,select,,2021-05-01 17:58:33
Lourenço,NL,Smart TV,0,dut,Mannenharten 2,select,,2021-04-23 18:44:38
Lourenço,NL,Smart TV,0,dut,Quarter Live,select,,2021-04-23 18:44:25
Lourenço,NL,Smart TV,0,dut,Hartenstrijd,select,,2021-04-23 18:44:04
Lourenço,NL,Smart TV,0,dut,De Belofte van Pisa,select,,2021-04-23 18:43:11
Lourenço,NL,Smart TV,0,dut,Hartenstraat (Heart Street),select,,2021-04-23 17:45:23
Lourenço,NL,Smart TV,0,dut,Hartenstraat (Heart Street),select,,2021-04-23 16:18:28
Lourenço,NL,Smart TV,0,dut,,select,,2021-04-23 16:17:33
Lourenço,NL,Smart TV,0,cab,Get the Goat,play,,2021-03-29 07:48:06
Lourenço,NL,Smart TV,0,cab,Get the Goat,select,,2021-03-29 07:48:03
Lourenço,NL,iPhone,0,cabr,Get the Goat,play,,2021-03-28 22:18:19
Lourenço,NL,iPhone,0,cabr,Get the Goat,select,,2021-03-28 22:18:17
Lourenço,NL,Smart TV,0,cab,Get the Goat,play,,2021-03-27 21:52:48
Lourenço,NL,Smart TV,0,cab,Get the Goat,select,,2021-03-27 21:52:45
Lourenço,NL,iPhone,0,cabra,Get the Goat,play,,2021-03-26 22:23:30
Lourenço,NL,iPhone,0,cabra,Get the Goat,select,,2021-03-26 22:19:47
Lourenço,NL,Smart TV,0,gran,True Grit,add,,2021-02-27 11:54:53
Lourenço,NL,Smart TV,0,gran,True Grit,play,,2021-02-27 11:54:47
Lourenço,NL,Smart TV,0,gran,True Grit,select,,2021-02-27 11:54:43
Lourenço,NL,Smart TV,0,gran,Gran Torino,select,,2021-02-27 11:54:07
Lourenço,NL,iPhone,0,harold and kumar,Harold & Kumar Go to White Castle,select,,2021-02-24 21:26:26
Lourenço,NL,Smart TV,0,love a,Notting Hill,play,,2021-02-22 15:11:34
Lourenço,NL,Smart TV,0,love a,Notting Hill,select,,2021-02-22 15:11:27
Lourenço,NL,Smart TV,0,love a,Love Actually,select,,2021-02-22 15:11:20
Lourenço,NL,Smart TV,0,soo,Brasserie Valentine,play,,2021-02-22 13:36:36
Lourenço,NL,Smart TV,0,soo,Brasserie Valentine,select,,2021-02-22 13:36:33
Lourenço,NL,Smart TV,0,soo,Soof 2,play,,2021-02-22 11:58:08
Lourenço,NL,Smart TV,0,soo,Soof 2,select,,2021-02-22 11:58:05
Lourenço,NL,Smart TV,0,dutc,Zwaar Verliefd!,play,,2021-02-20 22:08:33
Lourenço,NL,Smart TV,0,dutc,Zwaar Verliefd!,select,,2021-02-20 22:08:28
Lourenço,NL,Smart TV,0,dutc,Smoorverliefd,play,,2021-02-20 22:06:23
Lourenço,NL,Smart TV,0,dutc,Smoorverliefd,select,,2021-02-20 22:06:20
Lourenço,NL,Smart TV,0,dutc,,select,,2021-02-20 22:05:23
Lourenço,NL,Smart TV,0,mat,The Matrix Revolutions,play,,2021-02-20 21:00:19
Lourenço,NL,Smart TV,0,mat,The Matrix Revolutions,select,,2021-02-20 21:00:15
Lourenço,NL,Smart TV,0,mat,The Matrix,play,,2021-02-12 17:57:33
Lourenço,NL,Smart TV,0,mat,The Matrix,select,,2021-02-12 17:57:29
Lourenço,NL,Smart TV,0,mat,The Matrix,play,,2021-02-12 17:57:23
Lourenço,NL,Smart TV,0,mat,The Matrix,select,,2021-02-12 17:57:18
Lourenço,NL,Smart TV,0,lor,Inglourious Basterds,play,,2021-01-27 20:58:24
Lourenço,NL,Smart TV,0,lor,Inglourious Basterds,select,,2021-01-27 20:58:20
Lourenço,NL,Smart TV,0,lor,The Lord of the Rings,select,,2021-01-27 20:57:45
Lourenço,NL,Smart TV,0,fr,,play,,2021-01-21 10:31:32
Lourenço,NL,Smart TV,0,fr,,play,,2021-01-21 10:31:23
Lourenço,NL,Smart TV,0,fr,,select,,2021-01-21 10:31:20
Lourenço,NL,Smart TV,0,dut,Jackie,play,,2021-01-11 15:47:39
Lourenço,NL,Smart TV,0,dut,Jackie,select,,2021-01-11 15:47:36
Lourenço,NL,Smart TV,0,dut,,select,,2021-01-11 15:46:59
Lourenço,NL,Smart TV,0,dut,Weg van Jou,play,,2021-01-08 19:52:48
Lourenço,NL,Smart TV,0,dut,Weg van Jou,select,,2021-01-08 19:52:46
Lourenço,NL,Smart TV,0,dut,Quarter Live,play,,2021-01-08 19:52:43
Lourenço,NL,Smart TV,0,dut,Quarter Live,select,,2021-01-08 19:52:40
Lourenço,NL,Smart TV,0,dut,,select,,2021-01-08 19:51:51
Lourenço,NL,Smart TV,0,007,Kung Fu Hustle,play,,2021-01-08 10:17:19
Lourenço,NL,Smart TV,0,007,Kung Fu Hustle,select,,2021-01-08 10:17:17
Lourenço,NL,Smart TV,0,new,,play,,2020-12-30 08:45:53
Lourenço,NL,Smart TV,0,new,,select,,2020-12-30 08:45:50
Lourenço,NL,Smart TV,0,new,,play,,2020-12-30 08:45:19
Lourenço,NL,Smart TV,0,new,,select,,2020-12-30 08:45:16
Lourenço,NL,Smart TV,0,new,,play,,2020-12-30 08:44:57
Lourenço,NL,Smart TV,0,new,,select,,2020-12-30 08:44:55
Lourenço,NL,Smart TV,0,new,,select,,2020-12-30 08:44:33
Lourenço,NL,Smart TV,0,kuma,Harold & Kumar Go to White Castle,select,,2020-12-26 22:15:41
Lourenço,NL,Smart TV,0,lov,How the Grinch Stole Christmas,play,,2020-12-24 21:38:27
Lourenço,NL,Smart TV,0,lov,How the Grinch Stole Christmas,select,,2020-12-24 21:38:24
Lourenço,NL,Smart TV,0,lov,Love Actually,select,,2020-12-24 21:37:30
Lourenço,NL,Smart TV,0,sabr,,play,,2020-12-17 09:40:05
Lourenço,NL,Smart TV,0,sabr,,select,,2020-12-17 09:40:01
Lourenço,NL,Smart TV,0,eno,Enola Holmes,play,,2020-12-11 17:39:09
Lourenço,NL,Smart TV,0,eno,Enola Holmes,select,,2020-12-11 17:39:05
Lourenço,NL,Smart TV,0,w,Midway,add,,2020-12-11 12:55:24
Lourenço,NL,Smart TV,0,w,Midway,play,,2020-12-11 12:55:14
Lourenço,NL,Smart TV,0,w,Midway,select,,2020-12-11 12:55:10
Lourenço,NL,Smart TV,0,w,,play,,2020-12-11 08:46:31
Lourenço,NL,Smart TV,0,w,,select,,2020-12-11 08:46:27
Lourenço,NL,Smart TV,0,hi,Hillbilly Elegy,play,,2020-12-05 21:33:42
Lourenço,NL,Smart TV,0,hi,Hillbilly Elegy,select,,2020-12-05 21:33:39
Lourenço,NL,Smart TV,0,hi,Hillbilly Elegy,play,,2020-12-05 21:32:56
Lourenço,NL,Smart TV,0,hi,Hillbilly Elegy,select,,2020-12-05 21:32:53
Lourenço,NL,Smart TV,0,hi,Hillbilly,select,,2020-12-05 21:32:52
Lourenço,NL,Smart TV,0,ha,Harry Potter and the Chamber of Secrets,select,,2020-11-29 15:51:35
Lourenço,NL,Smart TV,0,nac,Nacho Libre,select,,2020-11-25 20:33:55
Lourenço,NL,Smart TV,0,dutch,De Marathon,play,,2020-11-20 20:17:06
Lourenço,NL,Smart TV,0,dutch,De Marathon,select,,2020-11-20 20:17:03
Lourenço,NL,Smart TV,0,dutch,,select,,2020-11-20 20:16:15
Lourenço,NL,Smart TV,0,dutch,Quarter Live,play,,2020-11-20 20:16:08
Lourenço,NL,Smart TV,0,dutch,Quarter Live,select,,2020-11-20 20:16:05
Lourenço,NL,Smart TV,0,dutch,Clean Hands,play,,2020-11-20 20:15:52
Lourenço,NL,Smart TV,0,dutch,Clean Hands,select,,2020-11-20 20:15:49
Lourenço,NL,Smart TV,0,dutch,First Kiss,play,,2020-11-20 20:15:42
Lourenço,NL,Smart TV,0,dutch,First Kiss,select,,2020-11-20 20:15:39
Lourenço,NL,Smart TV,0,dutch,,select,,2020-11-20 20:15:38
Lourenço,NL,Smart TV,0,brazil,,select,,2020-11-20 20:12:28
Lourenço,NL,Smart TV,0,dutc,Loving Ibiza,play,,2020-11-20 18:14:13
Lourenço,NL,Smart TV,0,dutc,Loving Ibiza,select,,2020-11-20 18:14:10
Lourenço,NL,Smart TV,0,dutc,Rokjesdag,play,,2020-11-20 18:13:52
Lourenço,NL,Smart TV,0,dutc,Rokjesdag,select,,2020-11-20 18:13:50
Lourenço,NL,Smart TV,0,dutc,Home is Where your Heart is,play,,2020-11-20 18:13:38
Lourenço,NL,Smart TV,0,dutc,Home is Where your Heart is,select,,2020-11-20 18:13:35
Lourenço,NL,Smart TV,0,dutc,,select,,2020-11-20 18:13:11
Lourenço,NL,Smart TV,0,bri,What to Expect When You're Expecting,play,,2020-11-13 12:41:51
Lourenço,NL,Smart TV,0,bri,What to Expect When You're Expecting,select,,2020-11-13 12:41:48
Lourenço,NL,Smart TV,0,bri,Bridget Jones: The Edge of Reason,play,,2020-11-13 12:38:01
Lourenço,NL,Smart TV,0,bri,Bridget Jones: The Edge of Reason,select,,2020-11-13 12:37:57
Lourenço,NL,Smart TV,0,feed,,play,,2020-11-04 15:58:01
Lourenço,NL,Smart TV,0,feed,,play,,2020-11-04 09:10:47
Lourenço,NL,Smart TV,0,feed,,select,,2020-11-04 09:10:43
Lourenço,PT,iPhone,0,archive,Archive,select,,2020-10-11 21:05:16
Lourenço,PT,Smart TV,0,wa,Da 5 Bloods,play,,2020-10-04 20:56:03
Lourenço,PT,Smart TV,0,wa,Da 5 Bloods,select,,2020-10-04 20:56:01
Lourenço,PT,Smart TV,0,wa,Da 5 Bloods,play,,2020-10-04 20:55:35
Lourenço,PT,Smart TV,0,wa,Da 5 Bloods,select,,2020-10-04 20:55:32
Lourenço,PT,Smart TV,0,wa,,select,,2020-10-04 20:55:03
Lourenço,PT,iPad,0,a batalha,Battle: Los Angeles,play,,2020-10-03 21:54:39
Lourenço,PT,iPad,0,a batalha,Battle: Los Angeles,select,,2020-10-03 21:54:29
Lourenço,PT,iPad,0,a batalha,,select,,2020-10-03 21:54:19
Lourenço,PT,Smart TV,0,mid,Midway,select,,2020-10-03 21:45:35
Lourenço,PT,Smart TV,0,fu,,play,,2020-10-03 13:38:48
Lourenço,PT,Smart TV,0,fu,,select,,2020-10-03 13:38:45
Lourenço,PT,Smart TV,0,pen,Penny Dreadful,select,,2020-07-19 10:19:51
Lourenço,PT,Smart TV,0,re,,play,,2020-07-14 13:36:16
Lourenço,PT,Smart TV,0,re,,play,,2020-07-14 12:48:26
Lourenço,PT,Smart TV,0,re,,select,,2020-07-14 12:48:23
Lourenço,PT,Smart TV,0,re,Reality,select,,2020-07-14 12:48:20
Lourenço,PT,Smart TV,0,pitch,Pitch Perfect 2,select,,2020-07-09 21:53:00
Lourenço,PT,Smart TV,0,bra,Brave,select,,2020-06-27 21:58:46
Lourenço,PT,Smart TV,0,du,Fury,play,,2020-06-26 23:56:38
Lourenço,PT,Smart TV,0,du,Fury,select,,2020-06-26 23:56:34
Lourenço,PT,Smart TV,0,du,Dunkirk,select,,2020-06-26 23:56:23
Lourenço,PT,Smart TV,0,du,The Resistance Banker,play,,2020-06-26 23:54:20
Lourenço,PT,Smart TV,0,du,The Resistance Banker,select,,2020-06-26 23:54:17
Lourenço,PT,Smart TV,0,du,Dunkirk,select,,2020-06-26 23:54:13
Lourenço,PT,Smart TV,0,du,The Photographer Of Mauthausen,play,,2020-06-26 23:54:03
Lourenço,PT,Smart TV,0,du,The Photographer Of Mauthausen,select,,2020-06-26 23:54:00
Lourenço,PT,Smart TV,0,du,Dunkirk,select,,2020-06-26 23:53:39
Lourenço,PT,Smart TV,0,love si,,play,,2020-06-22 22:02:33
Lourenço,PT,Smart TV,0,love si,,select,,2020-06-22 22:02:31
Lourenço,PT,Smart TV,0,fau,,play,,2020-06-12 22:49:10
Lourenço,PT,Smart TV,0,fau,,select,,2020-06-12 22:49:07
Lourenço,PT,Smart TV,0,bea,,play,,2020-06-11 10:59:17
Lourenço,PT,Smart TV,0,bea,,select,,2020-06-11 10:59:14
Lourenço,PT,Smart TV,0,bea,Bee Movie,select,,2020-06-11 10:59:10
Lourenço,PT,Smart TV,0,bea,,select,,2020-06-11 10:59:04
Lourenço,PT,Smart TV,0,i,Interstellar,play,,2020-06-01 22:19:51
Lourenço,PT,Smart TV,0,i,Interstellar,select,,2020-06-01 22:19:48
Lourenço,PT,Smart TV,0,pre,Pretty Woman,select,,2020-05-24 23:18:16
Lourenço,PT,Smart TV,0,mod,,play,,2020-05-21 20:21:28
Lourenço,PT,Smart TV,0,mod,,select,,2020-05-21 20:21:23
Lourenço,PT,Smart TV,0,mom,,play,,2020-05-13 14:44:58
Lourenço,PT,Smart TV,0,mom,,play,,2020-05-13 14:44:33
Lourenço,PT,Smart TV,0,mom,,play,,2020-05-13 14:44:21
Lourenço,PT,Smart TV,0,mom,,select,,2020-05-13 14:44:18
Lourenço,PT,iPhone,0,casam,,select,,
Lourenço,PT,Smart TV,0,eurot,Eurotrip,select,,
Lourenço,PT,Smart TV,0,mary,Matilda,play,,
Lourenço,PT,Smart TV,0,on,,play,,
Lourenço,PT,Smart TV,0,on,The Meg,play,,
Lourenço,PT,Smart TV,0,mary,Matilda,select,,
Lourenço,PT,Smart TV,0,lu,,play,,
Lourenço,PT,Smart TV,0,,,select,,
Lourenço,PT,Smart TV,0,f,,select,,
Lourenço,PT,Smart TV,0,pret,Pretty Woman,select,,
Lourenço,PT,Smart TV,0,pret,Dirty Dancing,select,,
Lourenço,PT,iPhone,0,bad bo,Bad Boys,add,,
Lourenço,PT,iPhone,0,bad bo,Bad Boys II,add,,
Lourenço,PT,Smart TV,0,grea,Grease,play,,
Lourenço,PT,Smart TV,0,hul,,select,,
Lourenço,PT,Smart TV,0,grea,Grease,select,,
Lourenço,PT,Smart TV,0,y,,play,,
Lourenço,PT,Smart TV,0,hai,Hair,select,,
Lourenço,PT,Smart TV,0,eu,Eurotrip,select,,
Lourenço,PT,iPhone,0,os guar,,select,,
Lourenço,PT,iPhone,0,os guar,,select,,
Lourenço,PT,iPhone,0,os guar,,select,,
Lourenço,PT,Smart TV,0,,,play,,
Lourenço,PT,Smart TV,0,y,,select,,
Lourenço,PT,Smart TV,0,pret,Dirty Dancing,play,,
Lourenço,PT,Smart TV,0,on,,select,,
Lourenço,PT,Smart TV,0,on,The Meg,select,,
Lourenço,PT,Smart TV,0,tigr,,select,,
Lourenço,PT,Smart TV,0,tigr,,select,,
Lourenço,PT,iPhone,0,bad bo,Bad Boys,select,,
Lourenço,PT,iPhone,0,bad bo,Bad Boys,select,,
Lourenço,PT,iPhone,0,bad bo,Bad Boys,select,,
Lourenço,PT,iPhone,0,bad bo,Bad Boys II,select,,
Lourenço,PT,Smart TV,0,tigr,,play,,
Lourenço,PT,Smart TV,0,tigr,,play,,
Lourenço,PT,Smart TV,0,lu,,select,,
Deanna,BR,Smart TV,0,a som,Mr. Jones,play,title_results,2022-07-31 16:25:13
Deanna,BR,Smart TV,0,a som,Mr. Jones,play,title_results,2022-07-31 16:25:13
Deanna,BR,Smart TV,0,a som,Mr. Jones,play,title_results,2022-07-31 14:55:20
Deanna,BR,Smart TV,0,a som,Mr. Jones,play,title_results,2022-07-31 14:55:20
Deanna,BR,Smart TV,0,a som,Mr. Jones,select,title_results,2022-07-31 14:55:16
Deanna,BR,Smart TV,0,a som,Mr. Jones,select,title_results,2022-07-31 14:55:16
Deanna,BR,Smart TV,0,shum,Schumacher,play,title_results,2022-03-13 00:58:17
Deanna,BR,Smart TV,0,shum,Schumacher,select,title_results,2022-03-13 00:58:13
Deanna,BR,Android Phone,0,winter ,Winter on Fire: Ukraine's Fight for Freedom,select,title_results,2022-02-17 00:16:50
Deanna,BR,Smart TV,0,nada ,,play,title_results,2022-02-08 16:06:39
Deanna,BR,Smart TV,0,nada ,,select,title_results,2022-02-08 16:06:35
Deanna,BR,Android Phone,0,,My Best Friend Anne Frank,select,prequery_results,2022-02-05 21:58:28
Deanna,BR,Android Phone,0,,My Best Friend Anne Frank,play,prequery_results,2022-02-05 21:58:05
Deanna,BR,Android Phone,0,,My Best Friend Anne Frank,select,prequery_results,2022-02-05 21:58:00
Deanna,BR,Smart TV,0,amanda,Amanda Knox,play,title_results,2022-02-03 23:21:15
Deanna,BR,Smart TV,0,amanda,Amanda Knox,select,title_results,2022-02-03 23:21:10
Deanna,BR,Smart TV,0,mcg,,play,title_results,2021-12-07 14:20:35
Deanna,BR,Smart TV,0,mcg,,play,title_results,2021-12-07 14:20:07
Deanna,BR,Smart TV,0,mcg,,select,title_results,2021-12-07 14:20:03
Deanna,BR,Smart TV,0,lovi,Loving Vincent,select,suggestion_results,2021-08-24 21:59:32
Deanna,BR,Smart TV,0,lovi,Loving Vincent,select,suggestion_results,2021-08-24 21:59:17
Deanna,BR,Smart TV,0,lovi,Loving Vincent,select,suggestion_results,2021-08-24 21:59:06
Deanna,BR,Smart TV,0,lovi,Loving Vincent,select,suggestion_results,2021-08-24 21:58:41
Deanna,BR,Smart TV,0,lovi,Loving Vincent,select,suggestion_results,2021-08-24 21:58:30
Deanna,BR,Smart TV,0,v,,play,,2021-04-04 20:37:56
Deanna,BR,Smart TV,0,v,,select,,2021-04-04 20:37:52
Deanna,BR,Smart TV,0,v,Vikings,select,,2021-04-04 20:37:51
Deanna,BR,Smart TV,0,v,Vikings,select,,2021-04-04 20:37:46
Deanna,BR,Smart TV,0,v,Vikings,select,,2021-04-04 20:37:45
Deanna,BR,Smart TV,0,cali,,play,,2021-01-06 18:47:53
Deanna,BR,Smart TV,0,cali,,play,,2021-01-06 18:47:03
Deanna,BR,Smart TV,0,cali,,select,,2021-01-06 18:46:58
Deanna,BR,Smart TV,0,corvo,,play,,2021-01-06 01:34:42
Deanna,BR,Smart TV,0,corvo,,select,,2021-01-06 01:34:39
Deanna,BR,Smart TV,0,corv,The Crow: City of Angels,select,,2021-01-06 01:33:27
Deanna,BR,Smart TV,0,corv,The Crow: City of Angels,select,,2021-01-06 01:33:22
Deanna,BR,Smart TV,0,corv,Crows: Episode Zero II,play,,2021-01-06 01:33:09
Deanna,BR,Smart TV,0,corv,Crows: Episode Zero II,select,,2021-01-06 01:33:04
Deanna,BR,Smart TV,0,corv,The Crow: City of Angels,select,,2021-01-06 01:32:31
Deanna,BR,Smart TV,0,corv,Crows Explode,select,,2021-01-06 01:32:12
Deanna,BR,Smart TV,0,corv,Crows Explode,select,,2021-01-06 01:31:47
Deanna,BR,Smart TV,0,corv,Crows Explode,select,,2021-01-06 01:31:45
Deanna,BR,Smart TV,0,corv,Crows Explode,select,,2021-01-06 01:31:43
Deanna,BR,Smart TV,0,corv,Crows Explode,select,,2021-01-06 01:31:16
Deanna,BR,Smart TV,0,corv,Crows Explode,select,,2021-01-06 01:31:15
Deanna,BR,Smart TV,0,corv,The Crow,select,,2021-01-06 01:30:50
Deanna,BR,Smart TV,0,corv,The Crow,select,,2021-01-06 01:30:32
Deanna,BR,Smart TV,0,corv,The Crow,select,,2021-01-06 01:30:11
Deanna,BR,Smart TV,0,corv,The Crow,select,,2021-01-06 01:30:09
Deanna,BR,Smart TV,0,monarquia inglesa,Victoria & Abdul,play,,2020-12-04 19:01:08
Deanna,BR,Smart TV,0,monarquia inglesa,Victoria & Abdul,select,,2020-12-04 19:01:04
Deanna,BR,Smart TV,0,monarquia inglesa,,play,,2020-12-04 19:00:34
Deanna,BR,Smart TV,0,monarquia inglesa,,select,,2020-12-04 19:00:27
Deanna,BR,Smart TV,0,monarquia inglesa,Elizabeth: The Golden Age,play,,2020-12-04 19:00:02
Deanna,BR,Smart TV,0,monarquia inglesa,Elizabeth: The Golden Age,select,,2020-12-04 18:59:57
Deanna,BR,Smart TV,0,cr,,play,,2020-11-23 19:48:51
Deanna,BR,Smart TV,0,cr,,play,,2020-11-23 18:46:04
Deanna,BR,Smart TV,0,cr,,play,,2020-11-23 18:42:42
Deanna,BR,Smart TV,0,cr,,select,,2020-11-23 18:42:38
Deanna,BR,Smart TV,0,cr,The Crow,select,,2020-11-23 18:42:35
Deanna,BR,Android Phone,0,unabo,,select,,2020-07-19 23:21:40
Deanna,BR,Smart TV,0,vers,,play,,2020-07-13 00:28:02
Deanna,BR,Smart TV,0,vers,,select,,2020-07-13 00:27:58
Deanna,BR,Android Phone,0,anne,#AnneFrank - Parallel Stories,select,,2020-07-01 23:13:58
Deanna,BR,Smart TV,0,tru,,play,,2020-05-27 19:16:30
Deanna,BR,Smart TV,0,tru,,select,,2020-05-27 19:16:27
Deanna,BR,Android Phone,0,mossa,The Angel,select,,2020-05-23 22:16:55
Deanna,BR,Android Phone,0,mossa,,select,,2020-05-23 22:15:13
Deanna,BR,Smart TV,0,ele,Look Who's Back,play,,2020-05-09 16:34:18
Deanna,BR,Smart TV,0,ele,Look Who's Back,select,,2020-05-09 16:34:14
Deanna,BR,Smart TV,0,chur,,play,,2020-05-06 00:27:08
Deanna,BR,Smart TV,0,chur,,select,,2020-05-06 00:27:04
Deanna,BR,Smart TV,0,chur,,select,,2020-05-06 00:26:59
Deanna,BR,Smart TV,0,chur,,select,,2020-05-06 00:26:56
Deanna,BR,Smart TV,0,chur,,play,,2020-05-05 20:03:58
Deanna,BR,Smart TV,0,chur,,select,,2020-05-05 20:03:55
Deanna,BR,Smart TV,0,chur,The Laundromat,play,,2020-05-05 20:03:03
Deanna,BR,Smart TV,0,chur,The Laundromat,select,,2020-05-05 20:02:58
Deanna,BR,Smart TV,0,chur,Operation Finale,play,,2020-05-05 19:55:36
Deanna,BR,Smart TV,0,chur,Operation Finale,select,,2020-05-05 19:55:32
Deanna,BR,Smart TV,0,chur,,select,,2020-05-05 19:54:53
Deanna,BR,Smart TV,0,chur,,select,,2020-05-05 19:54:50
Deanna,BR,Smart TV,0,chur,,select,,2020-05-05 19:54:44
Deanna,BR,Smart TV,0,luis 1,,select,,
Deanna,BR,Smart TV,0,ve,,select,,
Deanna,BR,Smart TV,0,ve,,play,,
Deanna,BR,Smart TV,0,luis 1,,play,,
Juliana,BR,Streaming Stick,0,mcg,,play,title_results,2022-09-03 23:10:13
Juliana,BR,Streaming Stick,0,mcg,,play,title_results,2022-09-03 23:10:13
Juliana,BR,Streaming Stick,0,mcg,,select,title_results,2022-09-03 23:10:10
Juliana,BR,Streaming Stick,0,mcg,,select,title_results,2022-09-03 23:10:10
Juliana,BR,Smart TV,0,y,Yesterday,play,title_results,2022-02-27 17:18:47
Juliana,BR,Smart TV,0,y,Yesterday,play,title_results,2022-02-27 16:59:37
Juliana,BR,Smart TV,0,y,Yesterday,select,title_results,2022-02-27 16:59:32
CECI,BR,Streaming Stick,1,jule,,play,title_results,2022-09-04 02:55:03
CECI,BR,Streaming Stick,1,jule,,play,title_results,2022-09-04 02:55:03
CECI,BR,Streaming Stick,1,jule,,select,title_results,2022-09-04 02:55:00
CECI,BR,Streaming Stick,1,jule,,select,title_results,2022-09-04 02:55:00
CECI,BR,Smart TV,1,ballerina,,play,title_results,2022-08-22 19:10:45
CECI,BR,Smart TV,1,ballerina,,play,title_results,2022-08-22 19:10:45
CECI,BR,Smart TV,1,ballerina,,select,title_results,2022-08-22 19:10:41
CECI,BR,Smart TV,1,ballerina,,select,title_results,2022-08-22 19:10:41
CECI,BR,Smart TV,1,jo,,play,title_results,2022-03-17 15:41:55
CECI,BR,Smart TV,1,jo,,select,title_results,2022-03-17 15:41:52
CECI,BR,Smart TV,1,b,,play,title_results,2021-12-16 19:11:16
CECI,BR,Smart TV,1,b,,select,title_results,2021-12-16 19:11:11
CECI,BR,Smart TV,1,po,,play,,2021-01-10 13:43:42
CECI,BR,Smart TV,1,po,,select,,2021-01-10 13:43:34
CECI,BR,iPhone,1,poli,,select,,2021-01-09 21:42:49
CECI,BR,Smart TV,1,toy ,,play,,2020-12-22 23:41:06
CECI,BR,Smart TV,1,toy ,,select,,2020-12-22 23:40:59
CECI,BR,Smart TV,1,toy ,Toy Story 3,select,,2020-12-22 23:40:20
CECI,BR,Smart TV,1,t,Toy Story,select,,2020-12-22 23:39:17
CECI,BR,Smart TV,1,osc,,play,,2020-11-22 00:39:31
CECI,BR,Smart TV,1,osc,,select,,2020-11-22 00:39:28
CECI,BR,Smart TV,1,ninja,,play,,2020-06-14 17:57:36
CECI,BR,Smart TV,1,ninja,,select,,2020-06-14 17:57:31
